gene_symbol	B.fo.Sp#1.1	B.fo.Sp#1.10	B.fo.Sp#1.11	B.fo.Sp#1.12	B.fo.Sp#1.13	B.fo.Sp#1.14	B.fo.Sp#1.15	B.fo.Sp#1.16	B.fo.Sp#1.2	B.fo.Sp#1.3	B.fo.Sp#1.4	B.fo.Sp#1.5	B.fo.Sp#1.6	B.fo.Sp#1.8	B.fo.Sp#1.9	MF.PC#1.1	MF.PC#1.10	MF.PC#1.11	MF.PC#1.12	MF.PC#1.13	MF.PC#1.14	MF.PC#1.15	MF.PC#1.16	MF.PC#1.2	MF.PC#1.3	MF.PC#1.4	MF.PC#1.5	MF.PC#1.6	MF.PC#1.7	MF.PC#1.8	MF.PC#1.9	MF.PC#2.1	MF.PC#2.2	MF.PC#2.3	MF.PC#2.4	MF.PC#2.5	MF.PC#2.6	MF.PC#2.7	MF.PC#2.8	NK.Sp#1.1	NK.Sp#1.10	NK.Sp#1.11	NK.Sp#1.12	NK.Sp#1.13	NK.Sp#1.14	NK.Sp#1.15	NK.Sp#1.16	NK.Sp#1.17	NK.Sp#1.18	NK.Sp#1.2	NK.Sp#1.3	NK.Sp#1.4	NK.Sp#1.5	NK.Sp#1.6	NK.Sp#1.7	NK.Sp#1.8	NK.Sp#1.9	T.4.Nve.#2.1	T.4.Nve.#2.2	T.4.Nve.Sp#1.1	T.4.Nve.Sp#1.10	T.4.Nve.Sp#1.11	T.4.Nve.Sp#1.12	T.4.Nve.Sp#1.13	T.4.Nve.Sp#1.14	T.4.Nve.Sp#1.15	T.4.Nve.Sp#1.16	T.4.Nve.Sp#1.2	T.4.Nve.Sp#1.3	T.4.Nve.Sp#1.4	T.4.Nve.Sp#1.5	T.4.Nve.Sp#1.6	T.4.Nve.Sp#1.7	T.4.Nve.Sp#1.8	T.4.Nve.Sp#1.9	Tgd.Sp#1.1	Tgd.Sp#1.2	Tgd.Sp#1.3	Tgd.Sp#1.4	Tgd.Sp#1.5	Tgd.Sp#1.6	Tgd.Sp#1.7	Tgd.Sp#1.8
Mir99ahg	3.998826044	3.379582455	2.318299291	1	1	3.127495006	1	18.04436449	1	1	3.317857931	4.971706163	5.562555712	6.006369635	2.979328925	249.5990515	220.3203531	179.9937649	209.6671737	240.5918172	227.3141675	207.6052149	228.5056596	268.2482339	252.7587701	236.1932796	286.5708863	206.3404367	249.4295374	263.7831691	235.0769042	91.67919692	260.7615617	264.8224166	221.5196456	261.4882159	195.0941248	255.6024184	235.1805082	1	3.102905288	1	3.937004749	3.879817043	1.762902418	6.247997916	1	1	194.5777906	1	1	1	2.929996416	1	1	3.907134358	4.174142905	17.72797308	2.337714157	1	1	1	2.092081196	1	1	14.83686883	2.51894281	1	1	4.316323133	8.137082245	1.930516926	8.783058471	3.085891711	3.316273025	1.524348987	1.69154498	1.640997018	1	1.595469082	3.43019154	5.101853881	25.46661898
Mirt1	178.9303453	250.8561578	194.7899958	191.757953	193.4074916	206.3032681	241.2633636	200.5193255	168.747214	247.5895186	225.8322193	211.5004266	213.1588406	205.0095626	258.3127603	4.405466459	1	8.95527844	1	1.713070884	1	2.022798094	5.341711061	1.843054366	1	3.713768611	2.801709062	5.797673755	2.940855761	11.0107874	5.063835143	1	1	1	1	1	1	1	1	506.7112996	463.6391633	275.6510762	349.7693139	402.0145233	407.626989	291.6078846	321.8179511	224.9829756	1.972752716	361.1058929	467.8568937	505.6999526	301.4361087	426.9626084	394.333106	492.3057066	409.6708991	65.5221819	90.62684855	103.8028014	81.41354552	93.60980259	69.80111535	85.88144152	88.74613934	93.78841449	70.87136928	72.38925343	54.33358298	71.74822684	84.60582058	77.30238791	102.1797601	78.17799332	91.33464797	201.3013131	185.6425097	206.1190459	156.4537368	176.06791	219.7172386	245.7439482	110.080343
Mitd1	105.9589115	103.3220456	118.3286369	115.6753012	118.8178032	108.4384978	106.6876966	128.3314289	135.1977712	91.05878071	105.3036069	128.0945972	117.3451707	133.6687953	111.8424198	75.9202621	85.28031038	44.75403142	90.80612541	49.48882015	26.50018789	70.55027036	53.10053274	75.18878417	46.85297188	61.60749899	65.86152624	55.69348081	64.07781223	58.56202753	61.14476011	60.47142136	72.24888549	41.90270024	46.94159282	69.70018882	71.50766165	43.15271828	60.96317512	102.9449763	71.44732713	73.92007906	77.36212347	80.91492295	104.7547289	90.87196431	101.871838	166.4508391	59.36516298	105.6707795	94.90799587	75.46392743	67.26321028	89.99575926	83.1073084	101.2961354	88.2889299	154.7380383	167.5454126	186.9796134	214.6359866	198.0228153	184.4696409	155.7032724	186.9836649	145.0662225	186.3110229	221.0353701	172.2288717	211.0337984	190.6424711	175.0066651	187.7934033	183.5155247	174.7204769	164.596884	126.8611864	133.6863828	182.4831997	156.4174303	150.2137605	163.7068706	34.6416011
Mitf	7.997260769	2.189791227	3.636598583	2.102647127	5.238050476	4.191242509	3.818338575	4.007829028	6.920489906	1	7.953573792	5.964632704	10.12511142	2.251592409	1	128.7049922	138.9132352	152.1502904	117.2196917	143.6141769	128.5009394	133.9637522	122.5679097	155.2789489	161.0528264	124.9287666	154.1452703	127.6585871	156.2684609	108.6159645	143.23423	97.56745646	116.7794389	111.4372907	125.9611325	112.6378068	96.06651008	100.4804151	91.75507585	5.816298092	1	5.3664718	5.405507123	1.719954261	4.051609673	4.279998697	3.275304618	2.560856973	103.1390352	2.440423572	3.683085596	1.68948081	8.076653525	7.085180121	1	1	3.380607179	4.186280588	11.70171326	9.411138296	11.80181955	11.89527089	10.82873076	18.79772161	5.768811921	5.883600763	7.075771242	13.71315472	11.29244584	13.15985149	13.23499813	8.444135406	22.12544442	16.64418784	12.58136512	4.146093922	7.915449803	7.409970183	14.73777209	3.381876327	1.486038308	10.57099239	28.52494635
Mki67	5.998043406	11.70812105	10.22809504	1	11.17132114	7.382485019	2.409169288	16.03914514	8.893986542	1	24.17857931	6.957559245	3.281277856	4.754777226	5.948322314	142.3268581	99.64627237	227.7254355	180.6122508	150.0318149	160.3761743	235.2207634	174.6684425	119.0276112	130.7725619	145.7343259	160.451252	154.5255602	99.9836438	231.2481101	137.5448608	139.9629251	66.31147836	101.2116156	78.18187594	119.7940765	142.8075442	80.24711037	72.3075596	99.73411088	30.44067403	6.67641334	43.58656886	26.91835339	44.48543784	35.11198645	42.71391799	26.75414005	89.52049719	38.45101286	11.73234238	12.03169295	48.60657826	22.29813042	26.80515407	46.06058256	25.59960752	12.15198206	25.74771191	19.69141844	3.400404344	3.723817723	13.01289316	2.369055508	6.722574305	4.255733842	3.278414216	5.889674892	4.742707578	8.738087311	3.039166356	12.16620311	8.783058471	1	12.58136512	14.63307366	5.149269882	12.53794633	31.36770672	4.572814491	15.58114924	8.520065449	59.10822008
Mkln1	247.9033443	375.7842367	323.9833264	333.9994324	385.8149832	341.399201	426.5691249	390.0125543	300.9714886	350.5138394	408.9429958	332.6374646	352.3167898	363.9617985	354.3102132	327.0734135	304.6006635	348.049022	304.7560124	292.6459918	300.6272077	272.0414948	371.7821246	392.1772256	325.4314048	383.6413742	353.2341216	331.0799543	320.2707727	373.9018305	343.987686	328.9760564	317.1669293	381.3951122	331.7794683	370.2635149	339.2783317	328.1050939	381.8471933	492.2624054	498.3371005	388.7426959	461.3754944	422.1732426	431.2769639	390.6638452	428.7572681	393.5555287	353.1364833	502.2674029	411.5120962	445.7151222	390.859276	480.968582	455.3271065	562.0769312	457.2830427	327.5937602	354.1565376	352.3986666	412.669345	353.2804255	291.4935981	400.7642084	367.2447555	333.8987853	416.4308587	391.1960564	404.2767415	319.3670208	347.6582804	383.4424565	384.5935961	395.2335335	405.1896428	314.0363453	340.5485853	346.4973929	401.5645124	320.7668969	318.3830151	344.8720837	378.1937093
Mknk1	153.9401282	158.052442	172.3789079	130.0097139	136.6176152	177.5820855	177.146161	181.4697417	164.8002207	161.8192513	156.2964814	149.9389811	137.8766714	158.7006435	155.3876562	319.4111139	278.7419319	328.1608259	365.5072149	290.5067791	329.314919	299.6570433	308.3931431	269.9343426	251.0284693	293.1824205	317.1999404	283.1032168	282.4240853	291.3128345	296.8471984	210.6220396	361.6974828	256.6418765	285.8378755	327.3258969	286.9917512	280.8940494	274.0755407	151.9106735	176.5925915	208.8440577	194.1080622	184.5883365	182.5707756	187.303926	201.9852412	181.2789804	305.4716002	213.2224062	175.4005638	169.2333175	230.6695735	163.0179207	187.109899	217.5815097	193.8291815	134.8237847	137.4468441	156.138773	183.4307301	141.7305824	146.2467991	162.54855	190.7987144	156.4612909	159.7295237	208.3222154	135.7374728	142.4964537	188.6033047	145.2301235	158.8849004	162.6566076	190.934388	181.9004005	155.9060756	188.1711293	145.6081272	187.9772917	146.8114924	123.3719741	366.9798423
Mknk2	569.7773396	509.0408541	559.9588996	615.1744498	555.3370022	569.0411666	606.2382091	488.2683026	545.6850714	622.8344382	564.2394772	457.7462087	532.5377405	509.1465179	570.0570661	281.9509829	278.7419319	275.4571062	381.3553547	256.9924475	326.1273956	298.6342452	310.1298276	289.324593	352.2510676	285.0411147	291.9760135	356.0278579	303.7734987	278.7993502	247.2684096	224.1650366	213.2623047	281.1834966	265.6235747	323.0321351	261.6406818	231.9968962	237.6114478	442.4939917	443.661563	538.0760314	546.5486321	491.2888516	525.1139614	457.5758187	593.3376354	389.6533862	290.8803095	527.2347448	478.5892361	429.1675827	492.5057539	424.6806659	512.4112352	479.223602	450.1412211	204.1253875	332.084254	348.6603829	334.6562038	283.369104	346.0976579	332.311433	351.030795	276.1095096	372.3815172	304.1598433	251.7614077	286.2037895	292.6007888	318.3062717	325.6647248	302.4113523	333.3851791	441.4531491	521.0418252	470.2098174	453.6234382	433.9060224	448.1552433	476.8150502	342.5132233
Mkrn1	80.9686945	116.4097491	184.2436015	175.2182461	170.522019	178.645833	110.9152044	133.3444772	164.8002207	196.1273582	198.0179241	153.9106873	181.2209506	121.1528712	90.06980165	64.85249611	145.6173508	163.0887982	199.1017472	231.3218957	128.5009394	146.2373293	94.78095892	93.73598022	109.1438016	80.60387927	100.0939984	98.8725446	90.279365	81.08629917	96.09374234	225.3426885	133.1073085	105.3018856	159.0390793	208.5318204	201.4318921	231.9968962	334.849029	167.1622842	186.0556653	299.6666711	344.6295556	372.4963986	261.1497246	264.0558955	142.8273212	153.1835549	178.0409944	262.1968077	387.3643259	309.8874027	318.1627443	315.1474237	238.7202072	194.3244348	110.5079302	296.5275245	136.1091299	95.3916631	187.0313366	229.8006887	206.3112648	257.0133801	165.0471301	226.4595685	131.6290817	184.8517759	174.1002255	258.5677633	258.954544	205.7137237	159.9967659	126.1535027	121.4461973	120.0272201	208.4634941	262.5267835	286.6010513	343.9901911	346.0871986	263.5186484	306.8327373
Mlec	154.9397369	356.747577	371.4421009	267.8406048	323.9394463	299.9130484	206.0341314	213.5532513	297.0244953	269.0320854	309.2751048	324.6940523	375.1295684	143.6815346	160.3359785	190.0033885	272.9955471	332.1384651	286.266516	456.6522952	313.3773016	309.8850242	175.5367847	191.5302866	268.3314776	234.3841006	240.6273053	182.3520679	229.0505519	233.750807	202.5662231	795.9150379	373.572297	228.0099863	243.5716101	383.1448003	508.813608	454.5632487	540.6685761	103.7476926	233.3710343	314.9493224	326.2732759	306.2606066	324.4706254	307.3518783	140.5520165	209.3744059	452.3572604	214.1826886	320.2871859	270.5869965	285.3528053	320.4719563	245.7579765	187.0565989	88.2889299	519.5671656	308.0053991	285.1095602	441.4741971	559.3826332	584.1713586	570.5270915	522.7080241	587.846025	195.4246797	306.1157133	493.1660465	508.3974394	504.6740898	511.8537923	412.3902335	262.7794098	300.9573567	183.4734475	379.9666492	456.74888	243.2186131	564.3137513	414.6186	435.1128691	528.0517506
Mlf2	128.9499112	217.5420034	231.702376	202.7844243	201.0359825	222.2594806	185.6011767	178.4619127	241.7665895	183.2618181	218.8786455	174.7621446	215.4401185	127.4108333	94.0284595	162.7596568	238.5172383	295.3453023	244.0048099	325.4472524	256.0018789	237.2663596	186.8252334	212.6066458	178.3558346	200.0096982	209.0973967	219.7739232	167.9135954	153.6645078	179.8087463	322.4989709	320.1356329	213.6940413	300.5391852	345.932198	299.6672858	314.616224	326.7458973	191.2437746	283.8407612	383.0662825	332.8815366	323.5395089	286.3255044	323.0958721	243.6991592	157.8661258	285.0437932	346.7016572	293.45633	311.2663643	380.5659618	261.9020977	360.7082082	243.7457189	235.886575	252.7161664	209.0145515	144.923922	183.4307301	198.9307546	225.9687264	206.3583262	221.3191107	189.0186294	142.2616814	207.3442804	223.6911009	205.5065932	265.072043	218.7409606	206.6951167	132.4111778	156.1902927	196.5821722	229.2098435	259.3217984	220.0813127	254.0743598	253.2538818	230.020175	341.4937808
Mllt3	24.99060835	30.74478069	31.3208837	23.05294254	45.07572495	49.93238514	32.00172433	57.14614186	12.84097981	26.7310802	42.72144275	47.66754742	55.75066855	39.79936467	34.64859173	31.64919813	25.90100079	46.74285103	27.4135663	23.8182683	39.25028183	24.52435615	35.73368849	22.07635914	13.97725619	37.18358148	24.42221781	23.06929927	33.99454793	36.03775589	23.7574768	21.02008244	21.78092493	11.22567506	24.88962827	32.48758654	20.80552293	21.23330477	26.93002167	172.7812986	175.5411389	135.4873314	169.8777731	168.0293885	172.6530441	161.7199362	180.7490648	210.1548344	30.18258149	152.7246162	175.4005638	220.2548974	156.6863775	201.0502965	144.8832833	210.3136738	133.5204663	333.1697512	301.9856854	326.2306808	303.4509473	272.4738331	301.3223289	263.8586576	304.2964382	368.0839907	342.0026609	338.3875676	297.6095755	351.4248111	268.1307926	309.9316194	307.8748769	305.5401899	355.3897728	195.5334742	174.5777901	190.7351174	188.9905654	199.2912042	205.6221276	201.9908402	29.54438881
Mllt6	84.96712922	108.0812105	99.87244686	142.1388323	117.9701931	112.6934878	120.0748048	107.2766257	139.1447645	133.9439144	147.0250496	118.1653318	99.09494781	106.1337623	127.6770512	31.64919813	33.56284719	26.85465493	48.54441933	31.66204803	29.68771137	44.98031802	29.655293	27.9777397	29.54996362	38.99276056	33.43076312	34.58371628	25.26069701	56.05933068	26.19577788	20.43125648	39.5931463	23.49648513	26.72729198	38.21260228	38.23438312	38.09439209	39.08471933	142.2780774	188.1585706	160.3762207	173.549029	167.3094343	161.2095078	160.4079367	167.0972371	165.6704106	28.23707606	138.3203805	153.935879	176.8176064	170.8396846	124.2248974	169.906463	175.4280615	145.4235022	114.1129609	148.1485573	186.9796134	123.4206215	168.9687596	166.9963418	214.5726593	197.4750511	160.5309583	222.7656503	196.5869957	165.6791334	190.0304186	155.976643	145.2301235	175.5628828	145.9694739	129.5531529	138.9037836	130.3189113	172.7872009	59.56629152	158.7993067	125.9118451	139.0957473	100.9053608
Mlxip	424.8340808	520.9387664	500.6354315	547.9129751	541.7752407	526.4912665	514.6422054	535.3909574	523.9766084	481.3134971	582.7823406	568.9539813	507.443684	484.1146698	405.7727653	153.394624	211.7007759	172.0384865	233.4393834	201.3729185	240.0642614	222.9471863	136.4613851	143.4761878	157.5922247	170.1582434	173.96407	156.4446297	123.2739129	136.1456298	170.868309	147.0288366	211.7779529	150.2948559	153.5260882	222.8443597	184.0030319	226.93857	203.5782943	314.059376	503.5943637	487.4249585	517.1785846	516.4872508	496.8865719	506.7757991	324.8516906	260.882686	264.6159861	427.8455184	551.0325472	482.9470859	529.819018	464.2343367	508.5013634	480.6771691	439.031721	329.1869005	248.4771191	230.9044468	298.6501386	241.6038989	298.0460853	285.7635457	270.9147547	275.2955762	237.9550784	260.1527693	291.0598373	318.2615797	284.4441234	282.9466285	298.9799529	213.7609546	202.5157532	258.4553527	346.7724902	365.7273034	556.2952085	308.8575153	336.3664325	383.1560533	422.029735
Mlxipl	1	2.189791227	4.954897874	2.102647127	1.847610095	2.063747503	3.113753932	1	1	1	1	1	3.281277856	2.251592409	2.979328925	800.4332513	838.056719	775.6452381	822.4619118	785.3779729	794.693348	783.4405416	818.1100217	920.7723129	707.8278873	790.7066659	825.2818959	891.4482489	804.514285	1022.100314	795.8861539	749.3977876	1127.623002	958.1231856	960.2604581	879.7899153	935.0284616	968.8264117	992.823329	1	1	1.43664718	2.468502374	1	1	1	1.758434873	1	868.695423	1	3.683085596	1	1.643332139	1	1	1	1	1.796570147	1	2.869141844	1	1	1	1	1.953762384	1	1	1.977934978	1	1	12.21541496	1	3.223730992	1	1	1	1	1	1	1	1.486038308	1	1
Mmgt2	48.9812167	59.29977015	51.09537308	74.87735752	49.31377542	68.01609269	58.7759408	51.1304838	56.25790579	35.30810694	65.90002206	70.50485785	64.87577997	41.05095708	48.50389421	29.9464649	23.02780839	27.84906474	16.84813978	24.53133919	10.56257046	25.54715424	47.89047946	29.66384843	26.95451239	21.80555935	16.31452703	34.58371628	23.31984125	23.52427164	35.94898223	45.16194655	42.56184987	25.54162014	28.56495569	18.17504721	31.89661578	31.34995716	26.1197085	191.2437746	151.3577281	158.1929848	162.5352612	154.3502576	173.4159465	199.1119213	183.7828043	66.55599286	27.26432334	184.4139348	178.0836493	145.79097	183.7063274	180.5128136	155.0489501	131.8210461	168.4360383	65.5221819	68.55456495	59.87796807	39.4064695	60.01605067	39.22284186	48.91694279	63.94831735	51.46387455	51.12511274	68.47751351	50.5908754	43.00675969	43.82249347	52.17843092	56.59327479	58.36202206	82.06955587	50.28880478	71.53758799	81.12462729	19.0760159	72.45628981	59.32459695	77.56793912	62.16654745
Mmp9	1.999608681	1	1	4.307941381	1	1	1	1	1	1	1	1	1	1	1	65.70386272	45.05561679	84.53042362	82.88205552	82.29008083	58.37542275	73.61866464	54.83721716	51.58326194	41.6620694	62.51208852	80.27519873	71.04603682	86.39765347	56.05933068	59.51922605	354.8843984	107.8733282	56.21864533	56.12991139	56.81890342	55.6632433	61.69991432	62.58380147	1.802716349	1	4.05653026	1	3.879817043	1	1.655999739	14.65182771	1.780428486	281.1527823	1	9.049256789	1.68948081	6.146657109	1	3.345923097	14.08210461	15.28364307	1	4.344285394	1	1	1	1	1	2.907524768	1	1	1	1	1	2.019583178	1.930516926	1	1	1	20.92526151	21.05480443	17.66592248	1	3.977345409	8.290574619	7.152780822	1
Mms19	249.9025616	286.5498946	277.8428512	277.7644289	275.6256708	303.1042909	279.3109343	306.7959512	334.5209314	341.9368127	211.9250717	239.3023698	263.3469534	293.8726236	257.3230958	198.5170546	161.8987744	178.0049453	193.819034	205.6513438	173.1262682	140.1005407	205.9287621	191.5302866	190.4679404	195.4867505	226.2136328	197.704624	198.9672876	183.69687	195.2513198	161.7494854	179.1222137	152.3399909	206.8183358	181.3379957	138.8464396	186.4719604	199.5267284	287.5697365	273.3262347	257.7485418	260.1906691	246.5044029	242.8400666	235.191907	247.4913336	274.1499702	168.3134672	233.3883362	274.6747308	283.6871319	307.8694301	305.259006	266.08931	259.7349579	292.2276116	321.221199	370.2091075	334.6418191	335.856406	346.0169116	316.6114656	313.1446559	267.0997052	317.6201161	351.1163178	328.6082178	293.8668679	293.9418768	305.8553702	303.4180009	308.9867424	325.3561611	347.2828172	275.7588692	271.3940873	311.8835539	251.1720601	272.5339013	280.9580654	272.4059985	309.8910646
Mndal	437.8289937	455.5002489	487.4524385	420.0059083	461.2522817	475.4313864	454.7525106	508.3204961	448.9837362	464.1594436	401.989422	482.5693723	436.7240705	510.3981103	489.8942446	138.070025	120.71635	181.9825845	93.44748204	152.1710275	99.81322806	150.3285217	125.1729364	149.3775683	143.7498181	147.543505	144.2358704	135.3348651	94.16107652	136.1456298	144.859764	152.3282702	113.8107354	127.7983707	103.9091679	125.5190922	112.7031493	103.8526326	139.5635533	310.8485106	227.0623184	260.3684249	254.3166596	242.9046316	217.6642868	239.1279054	242.9407243	298.3432533	151.776671	300.6081029	293.45633	276.102843	283.4228089	286.2428182	227.7725661	248.1064205	254.1378967	273.4269902	281.9199731	316.8849716	255.4428604	266.1182584	265.2836494	250.1681025	257.5620813	267.970175	285.0423056	297.3142985	283.5744221	278.4657021	233.4649645	258.7531884	290.0850289	267.9941391	267.3713979	258.4553527	303.2051564	304.1915897	256.2333445	268.9610868	307.204134	305.2208295	130.4691921
Mob1a	1084.57581	1019.461291	954.1303877	1015.435357	935.0663249	1089.213696	765.4743386	1121.917618	1092.343639	983.069561	877.1502978	1122.014065	904.386031	1054.840808	1117.341514	1646.691666	1431.849815	1504.547625	1517.138705	1483.474369	1464.07328	1691.685249	1675.163785	1564.022794	1496.845064	1566.844489	1667.580882	1705.133718	1596.383435	1437.547991	1550.133956	1707.417615	1687.223623	1755.72584	1601.605094	1498.091615	1456.309825	1570.767229	1695.364854	1057.374715	1011.445991	1030.177403	1097.971274	978.6978862	1031.681167	1133.91155	1195.534924	980.4377505	1591.450691	1157.660128	1001.790927	872.5037433	965.9982079	1053.736161	1026.168394	1076.639713	1056.402516	782.4353141	660.4930796	821.5532693	815.9372747	829.9485271	781.8380551	758.0876961	886.0914925	864.5834016	919.2009289	893.8546353	816.9102519	843.3460758	840.1169553	840.3262671	842.6821804	754.0069078	808.2211491	969.4725791	973.3122423	827.2451566	983.6122245	890.0353391	858.3715752	966.3029467	1265.108647
Mob3a	700.7260769	579.2385366	561.2771989	569.9659176	629.9266906	682.8621495	470.2533728	686.7850184	675.9358493	629.2672083	703.310953	575.9044671	610.1011876	614.2802803	630.4265983	545.0232668	541.160171	573.7800477	420.9757041	580.7266291	679.9425025	493.9886811	521.1369851	559.10199	578.0553254	506.6655512	572.1417727	510.5129528	531.8240506	679.2308461	564.2475508	490.9031937	576.928491	506.148348	625.8056624	514.8201622	488.2158642	567.5325337	565.7882846	1144.870797	1123.951424	1277.319707	1047.307942	1123.408693	1117.126238	1217.223517	1192.501185	1010.874461	436.7932169	1012.177347	1149.360635	1044.184465	1102.384621	1056.778751	1130.952959	1178.389415	1191.30359	830.2295229	900.6127709	851.4595388	926.3558746	877.1613676	856.0995764	795.0521948	805.0216898	887.3735384	882.7463015	828.3329917	777.6118224	780.3359363	795.2552955	979.9038059	785.9770401	835.3566846	915.9278448	1079.585866	989.2177769	1065.05505	1069.65406	1075.821693	1095.558269	1105.765979	1091.80343
Mob3b	16.9937389	28.36519823	33.95748229	32.97676669	25.58069276	26.52994007	43.27507863	25.06263223	34.5494428	26.7310802	40.40358482	27.8090166	21.5315007	36.04458744	24.75194711	238.5312855	211.7007759	234.6863042	212.3085304	187.1115009	195.4389326	234.1979653	225.900633	246.3288204	208.6360991	253.3804809	241.5281598	281.1841473	250.3999653	213.7292322	254.5833129	233.5862518	250.3710992	203.4683662	280.3248844	254.3319463	246.5884844	184.7858517	236.8011346	28.29235585	48.31536897	24.14230054	34.77555461	24.75849061	29.22738948	37.73598541	40.43861337	39.24099583	323.9539018	64.37863715	33.19702715	64.43223448	34.45327121	32.94719563	27.58712844	37.33917948	38.29617914	91.80899674	71.22999327	62.68168084	63.41051294	69.09544308	105.8397948	61.23844237	79.2085155	56.34747531	95.93392565	70.43338347	79.59685913	76.16999102	89.70373647	42.87326166	53.25767831	66.70558891	54.27427957	38.75312707	41.10960886	32.4088539	10.39952827	51.61487195	48.14571587	61.16052359	139.6441742
